Quarter,Airport Code,City,State,Average Fare ($),Adj Average Fare ($),Passengers (2024 Benchmark)
Q4_2020,CKB,Clarksburg/Fairmont,WV,202.38,245.3,2195.0
Q4_2020,LWB,Lewisburg,WV,384.91,466.55,236.0
Q4_2020,MGW,Morgantown,WV,376.36,456.19,201.0
Q4_2020,PKB,Parkersburg,WV,375.85,455.57,174.0
Q4_2020,CPR,Casper,WY,437.72,530.56,5500.0
Q4_2020,CYS,Cheyenne,WY,440.55,533.99,1741.0
Q4_2020,COD,Cody,WY,411.37,498.62,1631.0
Q4_2020,GCC,Gillette,WY,452.17,548.07,1653.0
Q4_2020,JAC,Jackson,WY,422.0,511.51,16840.0
Q4_2020,LAR,Laramie,WY,393.95,477.5,961.0
Q4_2020,RIW,Riverton/Lander,WY,496.82,602.2,1179.0
Q4_2020,RKS,Rock Springs,WY,447.38,542.27,1198.0
Q4_2020,SHR,Sheridan,WY,491.89,596.23,1488.0
